5057,All Star Karate,2010,9,29,E10+
5058,Dragon Ball: Origins (JP & incomplete US sales),2008,11,11,
5059,NBA Jam Extreme,1996,1,31,
5060,Naruto Shippuden: Ninja Council 4,2007,9,1,E10+
5061,Worms: Battle Islands,2010,12,29,E10+
5062,NBA Live 09 All-Play,2008,1,7,E
5063,Touch the Dead,2007,7,22,M
5064,Ragnarok DS,2008,4,65,E10+
5065,NHL Championship 2000,1998,1,30,
5066,ATV Quad Kings,2009,3,83,E
5067,Shellshock: Nam 67,2004,7,22,M
5068,Karaoke Revolution Glee 2: Road to Regionals,2011,6,15,
5069,Kartia: The Word of Fate,1998,12,15,
5070,Magna Carta: Tears of Blood,2004,4,12,T
5071,Lethal Skies Elite Pilot: Team SW,2001,8,100,E
5072,Capcom vs. SNK,2000,10,18,T
5073,Aliens vs Predator: Requiem,2007,9,24,T
5074,Tamagotchi no KiraKira Omisecchi,2008,6,26,
5075,NFL Quarterback Club 2002,2001,1,31,E
5076,Kirbys Star Stacker,1997,5,1,
5077,Shin Megami Tensei: Persona,2009,4,89,T
5078,Kidz Bop Dance Party! The Video Game,2010,6,57,
5079,Growlanser: Heritage of War,2006,4,69,T
5080,Imagine: Detective,2009,8,6,E
5081,CSI: Fatal Conspiracy,2010,11,6,M
5082,Rugby 2004,2003,1,7,E
5083,Disney's Magical Quest Starring Mickey and Minnie,2002,9,1,
5084,Deadly Creatures,2009,9,29,T
5085,KORG DS-10 Synthesizer,2008,6,262,E
5086,Tropico 3,2009,12,209,T
5087,Naruto: Ninja Council,2003,9,99,E10+
5088,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,2007,11,48,
5089,Jikkyou Powerful Major League,2006,1,15,
5090,The Wolf Among Us,2014,11,174,M
5091,Saltwater Sportfishing,2001,1,3,
5092,Yoshi Touch & Go (JP sales),2005,2,1,
5093,Samurai Jack: The Amulet of Time,2003,2,83,T
5094,J-League Winning Eleven 2008: Club Championship,2008,1,15,
5095,Jackie Chan: Stuntmaster,1999,9,4,
5096,Sports Car GT,1999,3,7,
5097,Yu-Gi-Oh! GX: Spirit Caller (American Sales),2006,6,15,
5098,Kanzen Chuuki Pro Yakyuu Greatest Nine,1995,1,9,
5099,Summer Athletics: The Ultimate Challenge (Others sales),2008,1,240,
5100,Full Auto,2006,7,9,T
5101,Sailor Moon,1993,9,26,
5102,Tony Hawks Pro Skater 5,2015,1,5,T
5103,Herdy Gerdy,2002,11,22,E
5104,Pass the Pigs,2008,6,29,
5105,Afrika,2008,11,102,E10+
5106,Jewel Quest: Expeditions,2007,5,197,E
5107,Digimon World Re:Digitize,2012,9,26,
5108,The Legend of Heroes: Trails in the Sky First Chapter,2006,4,146,
5109,Over G Fighters,2006,8,6,T
5110,NBA in the Zone 2000,2000,1,15,
5111,Dark Summit,2001,1,29,T
5112,Cabelas Big Game Hunter: Ultimate Challenge,2001,1,58,
5113,The Dukes of Hazzard: Return of the General Lee,2004,3,6,E
5114,Pandemonium!,1996,2,150,
5115,Code Name: S.T.E.A.M.,2015,12,1,T
5116,Crash N Burn,2004,3,22,T
5117,NBA,2005,1,4,E
5118,Pro Yakyuu Greatest Nine 97,1997,1,9,
5119,Big League Sports,2011,1,5,E
5120,Dorabase DS: Dramatic Stadium,2007,1,26,
5121,Disaster Report,2002,9,94,T
5122,EVE: burst error,1997,11,158,
5123,Backyard NFL Football 09,2008,1,11,
5124,DanceDanceRevolution II,2011,6,15,E10+
5125,College Hoops 2K7,2006,1,3,E
5126,Magicians Quest: Town of Magic,2012,8,15,
5127,WCW Backstage Assault,1999,9,7,T
5128,Wild Wild Racing,2000,3,118,E
5129,The Bards Tale,2004,4,6,T
5130,Yoostar2,2011,6,263,
5131,Momotarou Dentetsu 16,2006,6,67,
5132,Robotech: The Macross Saga,2002,7,70,E
5133,Yu Yu Hakusho: Dark Tournament,2004,10,11,T
5134,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,2010,9,26,
5135,Conflict Zone,2002,12,6,T
5136,Petz: Horse Clu,2008,6,6,E
5137,TRON: Evolution - Battle Grids,2010,3,33,
5138,Tenchu: Return From Darkness,2004,9,5,M
5139,World Poker Tour,2005,6,3,T
5140,Neo Contra,2004,7,15,M
5141,MVP Baseball,2005,1,7,E
5142,Wheres Waldo? The Fantastic Journey,2009,11,6,E
5143,Atelier Escha & Logy: Alchemists of the Dusk Sky,2013,4,48,
5144,Ghostbusters II,1992,9,5,
5145,Breakaway IV,1978,5,264,
5146,RealSports Baseball,1981,1,11,
5147,Disney's Planes,2013,8,33,E
5148,Now! Thats What I Call Music: Dance & Sing,2011,6,102,
5149,Journey,2012,11,17,E
5150,Quake III: Revolution,2001,7,7,M
5151,Pac-Man World 3,2005,2,26,E
5152,SingStar Pop Edition,2009,6,4,
5153,SBK X: Superbike World Championship,2010,3,198,E10+
5154,50 Cent: Blood on the Sand,2009,7,29,M
5155,Naruto: Clash of Ninja (JP sales),2003,10,99,
5156,Imagine: Boutique Owner,2009,8,6,E
5157,NO\xc3\xabL: NOT DiGITAL,1996,11,189,
5158,Dragon Ball Z Hyper Dimension,1995,10,26,
5159,HBO Boxing,2000,10,31,E
5160,Disgaea D2: A Brighter Darkness,2013,4,131,T
5161,Front Mission 5: Scars of the War,2005,12,16,
5162,Maximo vs Army of Zin,2003,2,13,T
5163,The Fairly OddParents: Breakin Da Rules,2003,2,29,
5164,Summoner 2,2002,4,29,T
5165,Move Fitness,2013,1,4,
5166,The Land Before Time: Big Water Adventure,2002,2,70,
5167,Order Up!,2008,6,83,
5168,Shadow of Destiny,2001,11,15,T
5169,Ninja Gaiden: Dragon Sword,2008,9,48,T
5170,The Magic School Bus: Oceans,2011,11,119,E
5171,Valkyria Chronicles III: Unrecorded Chronicles,2011,12,9,
5172,Cruisn Exotica,2000,3,39,
5173,ClayFighter 63 1/3,1997,10,118,
5174,Cursed Mountain,2009,11,41,M
5175,Age of Empires: Mythologies,2008,12,29,E10+
5176,Bastard!! Utsuro Naru Kamigami no Utsuwa,1996,4,265,
5177,Heroes of Ruin,2012,4,1,T
5178,The King of Fighters 96,1996,10,249,
5179,A Boy and His Blo,2009,2,35,E
5180,Zombie Army Trilogy,2015,7,266,
5181,Prince of Persia: Revelations,2005,11,6,M
5182,Angel Blade: Neo Tokyo Guardians,1997,4,267,
5183,Threads of Fate,1999,4,10,
5184,Baja: Edge of Control,2008,3,29,E
5185,The Witch and the Hundred Knight,2013,4,131,T
5186,PoPoLoCrois Monogatari II,2000,4,4,
5187,Famicom Mini: Ganbare Goemon! Karakuri Douchuu,2004,2,15,
5188,Deus Ex: The Conspiracy,2002,9,22,M
5189,Unreal II: The Awakening,2004,7,11,M
5190,Rumble Racing,2001,3,7,E
5191,Vampire Rain,2007,9,2,M
5192,Yu-Gi-Oh! 5Ds World Championship 2011: Over the Nexus,2011,12,15,
5193,J-League Winning Eleven 10 + Europa League 06-07,2006,1,15,
5194,Shrek: Reekin Havoc,2003,2,70,E
5195,Tales of Phantasia: Narikiri Dungeon X,2010,4,26,
5196,JSRF: Jet Set Radio Future,2002,9,9,T
5197,Story of Seasons: Good Friends of the Three Villages,2016,8,215,
5198,de Blob 2,2011,2,29,E10+
5199,Champion Jockey: G1 Jockey & Gallop Racer,2011,1,48,
5200,Rollcage,1999,3,84,
5201,Hitman: HD Trilogy,2013,9,16,M
5202,Greg Hastings Paintball 2,2010,7,35,E10+
5203,ESPN Winter X Games: Snowboarding 2002,2000,1,15,T
5204,Final Fantasy Fables: Chocobos Dungeon,2007,4,16,E10+
5205,Project: Snowblind,2005,9,22,T
5206,Super Robot Taisen K,2009,12,26,
5207,Mortal Kombat: Special Forces,2000,10,39,M
5208,The Last Airbender,2010,9,29,T
5209,Tony Hawks Motion,2008,1,5,E
5210,The Con,2005,10,4,T
5211,StokEd,2009,1,204,T
5212,Shin Megami Tensei: Persona 3 (jp sales),2006,4,48,
5213,Evil Dead: Regeneration,2005,9,29,M
5214,Frogger 3D,2011,9,15,E
5215,X-Men: Children of the Atom,1995,10,31,
5216,Tiger Woods PGA Tour,2005,1,7,E
5217,NHL 2K3,2002,1,9,E
5218,Yarudora Series Vol. 2: Kisetsu wo Dakishimete,1998,11,4,
5219,Heisei Kyouiku linkai DS,2006,6,26,
5220,The Naked Brothers Band: The Video Game,2008,6,29,
5221,SpongeBob SquarePants: Game Boy Advance Video Volume 3,2004,6,29,
5222,Final Fight One,2001,10,6,E
5223,Gallop Racer 2003: A New Breed,2002,1,83,E
5224,Blue Dragon Plus,2008,4,155,E
5225,BeyBlade VForce: Super Tournament Battle,2002,9,11,E
5226,Little Battlers eXperience: Baku Boost,2012,9,1,
5227,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,2011,1,9,
5228,Bugs Bunny & Taz: Time Busters,2000,11,52,
5229,Lost Planet 3,2013,7,13,T
5230,Discovery Kids: Pony Paradise,2009,8,12,E
5231,Jikkyou Powerful Pro Yakyuu 2012,2012,9,15,
5232,Tenchu: Shadow Assassins,2008,9,6,M
5233,Power Rangers: Wild Force,2002,9,29,E
5234,Mary-Kate and Ashley: Girls Night Out,2002,6,31,E
5235,Wedding Dash,2009,9,73,E
5236,Beyblade G-Revolution,2004,9,11,E
5237,Trade & Battle: Card Hero,2000,12,1,
5238,World Championship Cards,2008,6,66,E
5239,Capcom Fighting Evolution,2004,10,13,T
5240,Anarchy Reigns,2012,9,9,M
5241,SD Gundam GNext,1995,12,26,
5242,Backyard NFL Football 2006,2005,1,11,
5243,Sloane to MacHale no Nazo no Monogatari,2009,5,37,
5244,Mobile Suit Gundam: Crossfire,2006,8,26,T
5245,Sengoku Basara 2 Heroes,2007,9,13,
5246,Buzz! The Schools Quiz,2008,6,4,
5247,Suikoden Tactics,2005,12,15,T
5248,EVE Online,2003,4,268,T
5249,Phantasy Star Online,2000,4,9,T
5250,Crazy Taxi 3: High Roller,2002,3,9,T
5251,International Superstar Soccer 2000,2000,1,15,
5252,The Heavy Rain and Beyond: Two Souls Collection,2016,9,4,
5253,CandyLand / Chutes & Ladders / Memory,2005,6,83,
5254,Dungeon Hunter Alliance,2012,9,6,T
5255,The Bible Game,2005,6,66,E
5256,Drift King Shutokou Battle 94,1994,3,214,
5257,Shining Blade,2012,4,9,
5258,The Ultimate Red Ball Challenge,2009,6,51,
5259,The King of Fighters Collection: The Orochi Saga,2006,10,155,T
5260,PBR: Out of the Chute,2008,1,66,
5261,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,2003,1,15,
5262,Saturday Night Speedway,2004,3,96,E
5263,Langrisser III,1996,12,269,
5264,Samurai Spirits (CD),1994,10,249,
5265,Pitfall: The Lost Expedition,2004,2,5,E
5266,Deal or No Deal: The Banker is Back!,2008,6,51,
5267,Enchanted Arms,2007,4,6,T
5268,Silent Hill: Book of Memories,2012,9,15,M
5269,Rocket Power: Zero Gravity Zone,2003,1,29,
5270,Le Mans 24 Hours,2001,3,52,E
5271,Senran Kagura: Estival Versus,2015,9,215,M
5272,ESPN MLB Baseball,2004,1,9,
5273,All Star Pro-Wrestling,2000,10,10,
5274,Dragon Ball Z: Harukanaru Densetsu,2007,4,26,E
5275,Corpse Party: Blood Drive,2014,11,215,M
5276,Harvest Moon: More Friends of Mineral Town,2003,8,6,E
5277,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,1996,7,26,
5278,Jillian Michaels Fitness Adventure,2011,6,12,E
5279,Kurohyou 2: Ryu ga Gotoku Ashura Hen,2012,9,9,
5280,7th Dragon III Code: VFD,2015,4,9,T
5281,Code of Princess,2012,9,270,T
5282,We Sing Robbie Williams,2010,6,129,
5283,7th Dragon 2020,2011,4,9,
5284,Taiko no Tatsujin: Waku Waku Anime Matsuri,2003,6,26,
5285,Dark Messiah of Might and Magic Elements,2008,4,6,M
5286,Dead to Rights II,2005,7,7,M
5287,Super Dodge Ball Advance,2001,1,6,E
5288,Ogre Battle Saga Episode Five: The March of the Black Queen,1996,4,246,
5289,Kung Fu Rider,2010,9,4,E10+
5290,MDK,1997,7,118,
5291,WRC: FIA World Rally Championship,2010,3,198,
5292,DarkStar One: Broken Alliance,2010,8,209,T
5293,"Ni Hao, Kai-lan: New Years Celebration",2009,6,3,EC
5294,Body and Brain Connection,2010,6,26,E
5295,Speed Punks,1998,3,4,
5296,Dragon Ball: Revenge of King Piccolo,2009,9,26,E10+
5297,The Legend of Heroes VII: The Trail of Blue,2011,4,258,
5298,Infinite Space,2009,4,9,T
5299,NCAA Final Four 2004,2003,1,4,E
5300,Snowboard Kids,1996,1,89,
5301,Magical Tetris Challenge,1997,5,5,
5302,San Francisco Rush 2049,2000,3,39,
5303,Roadsters 99,1999,3,104,
5304,Disney's Tarzan,2000,2,5,
5305,Super Robot Taisen 64,1999,12,56,
5306,Twisted Edge Extreme Snowboarding,1998,1,191,
5307,Body Harvest,1998,7,271,
5308,Famista 64,1997,1,26,
5309,Tekken 3D: Prime Edition,2012,10,1,T
5310,IHRA Drag Racing 2004,2003,3,8,E
5311,Shining Hearts,2010,4,9,
5312,Wizards of Waverly Place: Spellbound,2010,6,33,E
5313,SingStar: Back to the 80s,2011,6,4,
5314,Treasure World,2009,8,272,E
5315,Jissen Pachi-Slot Hisshouhou! Aladdin A,2002,6,100,
5316,Nobunaga no Yabou: Reppuuden,1999,12,48,
5317,Treasure Hunter G,1996,4,10,
5318,Apache: Air Assault,2010,8,5,T
5319,Wing Arms,1994,7,9,
5320,Bound By Flame,2014,4,79,M
5321,Pro Yaky? Spirits 2013,2013,1,15,
5322,Cabelas North American Adventures,2010,1,5,T
5323,The Cheetah Girls: Passport to Stardom,2008,6,33,E
5324,Namco Museum Vol.4,1996,6,4,
5325,Ridge Racer 6,2005,3,26,E
5326,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,2005,9,15,E10+
5327,My Secret World by Imagine,2008,6,6,E
5328,Record of Agarest War,2008,4,273,T
5329,Earth Defense Force: Insect Armageddon,2011,7,57,T
5330,Gladius,2003,12,5,T
5331,Kan Colle Kai,2016,9,274,
5332,Pro Yaky? Spirits 2012,2012,1,15,
5333,Just Dance: Greatest Hits,2012,6,6,E10+
5334,Taiko no Tatsujin: Go! Go! Godaime,2004,6,26,
5335,Taiko Drum Master,2004,6,26,E
5336,Bust-A-Move 2 Arcade Edition,1995,5,31,
5337,DanceMasters,2010,6,15,E10+
5338,Tetris Worlds (Online Edition),2003,5,29,E
5339,Total War: Shogun 2 - Fall of the Samurai,2012,12,9,
5340,Soldier of Fortune: Payback,2007,7,5,M
5341,Super Baseball Simulator 1.000,1991,1,275,
5342,Forgotten Realms: Demon Stone,2004,9,11,T
5343,Neighborhood Games,2009,6,29,E
5344,Looney Tunes: Space Race,2002,3,52,E
5345,Puzzle Challenge: Crosswords and More!,2006,5,66,
5346,Dynasty Warriors 8: Empires,2014,9,48,T
5347,Backyard Hockey,2003,1,11,E
5348,Playboy: The Mansion,2005,8,6,M
5349,Sid Meiers Pirates!,2007,12,3,
5350,Ore no Shikabane o Koete Yuke,2011,4,4,
5351,Shaman King: Spirit of Shamans,2002,9,26,
5352,Bleach: The 3rd Phantom,2008,4,9,T
5353,The Fairly Odd Parents: Enter the Cleft,2002,2,29,
5354,Untold Legends: Dark Kingdom,2006,4,7,T
5355,MC Groovz Dance Craze,2004,6,276,E
5356,Tom and Jerry in House Trap,2000,9,6,
5357,Mahjongg Mysteries: Ancient Egypt,2010,5,197,
5358,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,2006,6,277,
5359,Aikatsu! Cinderella Lesson,2012,4,26,
5360,UFC: Tapout,2002,10,66,
5361,Arcana Heart 3,2011,10,152,T
5362,Cabelas Survival: Shadows of Katmai,2011,1,5,T
5363,ReCore,2016,9,2,T
5364,Predator: Concrete Jungle,2005,9,24,M
5365,Big Mutha Truckers 2,2005,3,173,M
5366,Solatorobo: Red the Hunter,2010,4,1,E10+
5367,CSI: Unsolved!,2010,11,6,
5368,Castlevania: Lords of Shadow 2,2014,9,15,M
5369,Shutter Island,2009,11,278,T
5370,Just Dance 2: Extra Songs,2011,6,6,
5371,Mana Khemia 2: Fall of Alchemy,2008,4,248,T
5372,The Great Escape,2003,9,113,T
5373,Dexters Lab Chess Challenge,2002,6,178,
5374,Way of the Samurai 4,2011,9,131,M
5375,ESA Foundation Compilation,2005,6,4,
5376,Chronicles of Mystery: Curse of the Ancient Temple,2009,11,85,E
5377,The King of Fighters XI,2006,10,155,T
5378,Tom Clancys Splinter Cell: Essentials,2006,7,6,M
5379,Dragon Ball Z: Idainaru Dragon Ball Densetsu,1996,10,26,
5380,Family Guy,2006,9,3,M
5381,Yoga Wii,2009,1,279,
5382,Sniper Elite,2005,7,6,M
5383,The Smurfs 2,2013,2,6,E
5384,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,2005,9,9,
5385,Parlor! Mini 4,1996,6,280,
5386,Iron Chef America: Supreme Cuisine,2008,8,163,E10+
5387,Danganronpa 2: Goodbye Despair,2012,6,133,
5388,Steins;Gate,2011,11,156,
5389,Dinotopia: The Timestone Pirates,2002,9,281,E
5390,Power Pro Kun Pocket 12,2009,1,15,
5391,No More Heroes: Heroes Paradise,2010,9,15,M
5392,Petz Pony: Beauty Pageant,2009,8,6,E
5393,J-League Jikkyou Winning Eleven 3,1997,1,15,
5394,Jissen Pachi-Slot Hisshouhou,1993,6,100,
5395,Captain America: Super Soldier,2011,9,9,T
5396,Pac-Man & Galaga Dimensions,2011,6,26,
5397,NCAA Final Four 2003,2002,1,4,E
5398,Dream Salon,2009,6,83,E
5399,We Wish You A Merry Christmas,2009,9,163,E
5400,Spectrobes: Origins,2009,4,33,E10+
5401,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,2015,9,13,
5402,J-League Excite Stage 96,1996,1,177,
5403,New Love Plus,2012,8,15,
5404,Breath of Fire: Dragon Quarter,2002,4,13,T
5405,Jikkyou J-League Perfect Striker,1996,1,15,
5406,Super Robot Taisen: Scramble Commander,2003,12,56,
5407,Shiren the Wanderer,2008,4,9,T
5408,Re-Volt,1998,3,31,
5409,Descent,1996,7,118,
5410,Shaun White Skateboarding,2010,1,6,T
5411,Guilty Gear Xrd: Sign,2014,10,221,
5412,Spore Hero Arena,2009,8,7,E
5413,Disney's Magical Mirror Starring Mickey Mouse,2002,11,1,E
5414,Are You Smarter Than a 5th Grader? Back to School,2010,6,1,E
5415,Conflict: Denied Ops,2008,7,22,M
5416,3rd Super Robot Wars Z: Tengoku-Hen,2015,9,26,
5417,The Rise of the Argonauts,2008,4,34,
5418,101-in-1 Explosive Megamix,2008,5,261,E
5419,Barbie Fashion Show: An Eye for Style,2008,6,5,
5420,God Eater Resurrection,2015,9,26,T
5421,IHRA Professional Drag Racing 2005,2004,3,8,E
5422,Mace Griffin: Bounty Hunter,2003,7,7,M
5423,Fighter Within,2013,10,6,T
5424,Trivial Pursuit unhinged,2004,6,11,T
5425,Tales of the World: Narikiri Dungeon 2,2002,4,26,
5426,Godzilla (2015),2014,9,26,
5427,Aliens versus Predator: Extinction,2003,12,7,T
5428,The Spiderwick Chronicles,2008,9,24,E10+
5429,Silent Scope 2: Dark Silhouette,2001,7,15,M
5430,Jikkyou Powerful Pro Yakyuu 96 Kaimakuban,1996,1,15,
5431,Marvel Super Hero Squad: Comic Combat,2011,9,29,E10+
5432,NHL Hitz Pro,2003,1,39,E
5433,Tokimeki Memorial Girls Side 3rd Story,2010,11,15,
5434,Allied General,1996,12,282,
5435,Space Invaders Extreme 2,2009,7,16,E
5436,Fire ProWrestling G,1999,10,193,
5437,Kamen Rider: Battride War,2013,9,26,
5438,The Sims 4: City Living,2016,8,7,T
5439,Quantum Theory,2010,7,48,M
5440,Naruto: Ninja Destiny,2006,10,26,T
5441,GunGriffon,1995,8,9,
5442,SNK Arcade Classics Vol. 1,2008,6,155,T
5443,SingStar Pop Vol.2,2008,6,4,
5444,Darkstalkers 3,1998,10,13,
5445,International Cricket 2010,2010,1,34,
5446,Frequency,2001,6,4,E
5447,Inazuma Eleven Strikers 2012 Xtreme,2011,4,37,
5448,SpongeBob SquigglePants 3D,2011,6,29,E
5449,Jampack: Summer 2003 (RP-T),2003,6,4,
5450,Froggers Adventures 2: The Lost Wand,2002,11,15,E
5451,Sudeki,2004,4,2,M
5452,Arc Rise Fantasia,2009,4,215,T
5453,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",2009,11,4,
5454,SpongeBos Surf & Skate Roadtrip,2011,9,29,
5455,Hexen,1996,7,14,
5456,Quake,1998,7,14,
5457,Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),1996,1,158,
5458,Puyo Puyo Sun 64,1997,5,88,
5459,AeroFighters Assault,1997,9,61,
5460,Mace: The Dark Age,1997,10,14,
5461,Tottadoo! Yoiko no Mujintou Seikatsu,2008,11,26,
5462,Atelier Shallie: Alchemists of the Dusk Sea,2014,4,48,E10+
5463,Kenka Banchou 4: Ichinen Sensou,2010,9,133,
5464,Warhammer: Shadow of the Horned Rat,1996,12,51,
5465,Pet Zombies,2011,8,35,T
5466,Mystery Tales of Time Travel,2010,5,283,
5467,FaceBreaker,2008,10,7,T
5468,ESPN International Track & Field,2000,1,15,
5469,Lunar Legend,2002,4,201,E
5470,Conflict: Global Terror,2005,7,22,M
5471,Jikkyou Powerful Pro Baseball 2016,2016,1,15,
5472,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion,2006,6,57,
5473,NASCAR Unleashed,2011,3,5,E
5474,Nobunaga no Yabou: Souzou,2013,12,48,
5475,Death Jr.,2005,2,15,T
5476,Arcade Shooting Gallery,2008,7,73,E10+
5477,Gungrave,2002,7,5,M
5478,Phantasy Star Universe,2006,4,9,T
5479,Schlag den Raa,2010,6,26,
5480,Transworld Surf,2002,1,11,T
5481,Tenchu: Fatal Shadows,2004,9,9,M
5482,Taiko no Tatsujin: Wii U Version!,2013,6,26,
5483,Namco Museum Megamix,2010,6,26,E
5484,Chaotic: Shadow Warriors,2009,9,5,E10+
5485,International Soccer,1981,1,142,
5486,Princess Maker: Yumemiru Yosei,1997,12,4,
5487,Armored Core: For Answer,2008,8,6,T
5488,Big Air,1999,1,72,
5489,Shining Force II,1993,12,9,
5490,Gallop Racer,1999,1,48,
5491,Sudoku Gridmaster (JP sales),2006,5,1,
5492,College Slam,1995,1,31,
5493,Pro Yaky? Spirits 4,2007,1,15,
5494,NBA Ballers: Chosen One,2008,1,39,E
5495,Tamagotchi Party On!,2006,6,26,
5496,Daigasso! Band Brothers,2004,6,1,
5497,Singstar: Ultimate Party,2014,6,17,
5498,Rise of the Kasai,2005,9,4,M
5499,Thoroughbred Breeder,1993,8,237,
5500,Momotarou Dentetsu World,2010,6,67,
5501,Risen,2009,4,41,M
5502,Beyblade: Metal Fusion - Battle Fortress,2009,9,15,
5503,Nostalgia,2008,4,48,E10+
5504,Kuma-Tomo,2013,6,26,
5505,Chibi-Robo! Park Patrol,2007,11,1,E
5506,Jurassic: The Hunted,2009,7,5,T
5507,Farmtopia,2010,8,12,E
5508,"Ni Hao, Kai-lan: Super Game Day",2009,6,3,E
5509,One Piece: Unlimited Adventure,2007,11,26,T
5510,Crash & Spyro Superpack,2005,2,24,
5511,Reel Fishing Paradise 3D,2011,1,215,E
5512,Phantasy Star Nova,2014,4,9,
5513,ThunderStrike 2,1994,8,284,
5514,Magical ZhuZhu Princess: Carriages & Castles,2011,8,5,
5515,Super Real Mahjong P V,1995,6,265,
5516,Thomas the Tank Engine & Friends,2004,11,102,
5517,Fairy Fencer F,2013,4,131,T
5518,Penguin no Mondai X: Tenkuu no 7 Senshi,2009,9,15,
5519,The Scorpion King: Sword of Osiris,2002,9,24,E
5520,Jeep Thrills,2008,3,83,E
5521,Bubsy 3D,1996,2,72,
5522,NCAA Final Four 2001,2000,1,4,E
5523,Face Training,2007,6,1,
5524,Robin Hood: Defender of the Crown,2003,12,13,T
5525,SD Gundam GX,1994,12,26,
5526,R-Type Final,2003,7,141,E
5527,Jackie Chan Adventures: Legend of the Dark Hand,2001,9,5,
5528,Air Conflicts: Secret Wars,2011,8,285,T
5529,Mathews Bowhunting,2010,1,73,T
5530,Sega GT 2002,2002,3,9,E
5531,Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,9,5,E10+
5532,Family Feud: 2012 Edition,2011,6,6,E10+
5533,Samurai Warriors 2: Empires,2006,9,48,T
5534,J-League Pro Soccer Club o Tsukurou! 5,2007,1,9,
5535,Dance Central: Spotlight,2014,6,2,T
5536,Little Battlers eXperience W,2012,4,37,
5537,Warriors: Legends of Troy,2011,9,48,M
5538,Arcania: Gothic 4,2010,4,279,T
5539,La Pucelle: Tactics,2002,4,48,T
5540,Disney's Meet the Robinsons,2007,9,33,E10+
5541,Star Wars: The Clone Wars & Tetris Worlds,2002,6,2,
5542,The Bee Game,2007,11,39,E
5543,Rango: The Video Game,2011,9,7,E10+
5544,EverQuest Online Adventures: Frontiers,2003,4,74,T
5545,Phantasy Star Online Ver. 2,2001,4,9,T
5546,Treasures of the Deep,1997,9,26,
5547,Hot Wheels: Battle Force 5,2009,3,5,E10+
5548,Go Play: Lumberjacks,2009,8,35,E
5549,Fight Clu,2004,10,24,M
5550,Samurai Warriors: State of War,2005,9,48,T
5551,MotoGP 14 ,2014,3,257,E
5552,Camping Mama: Outdoor Adventures,2011,8,12,E
5553,Dragon Blade: Wrath of Fire,2007,9,57,T
5554,Dance Dance Revolution: Disney Grooves,2009,8,15,E
5555,Harvest Moon: A Wonderful Life Special Edition,2004,8,12,E
5556,Sports Illustrated for Kids: Football,2003,1,178,
5557,The Munchables,2009,9,26,E
5558,.hack//Quarantine Part 4: The Final Chapter,2003,4,11,
5559,Close Combat: First to Fight,2005,7,3,T
5560,Indiana Jones and the Emperors Tom,2003,9,19,T
5561,Buffy the Vampire Slayer: Chaos Bleeds,2003,9,24,T
5562,Active Health with Carol Vorderman,2009,1,1,
5563,Battle of Giants: Dinosaurs Strike,2010,12,6,E10+
5564,Remington Super Slam Hunting: North America,2010,1,182,T
5565,Reel Fishing II,2000,1,254,
5566,Squeeballs Party,2009,5,286,E10+
5567,Imagine: Babyz Fashion,2009,8,6,E
5568,Heavy Fire: Afghanistan,2011,7,182,T
5569,Driving Emotion Type-S,2000,3,7,E
5570,Siren,2003,11,4,M
5571,Happy Cooking,2006,8,6,E
5572,Shape Up,2014,6,6,E
5573,Super Robot Taisen J,2005,12,56,
5574,Saw II: Flesh & Blood,2010,9,15,
5575,Hidden Mysteries: Vampire Secrets,2010,11,287,E10+
5576,Nep League DS,2007,1,166,
5577,Ar tonelico 2: Melody of Metafalica,2007,4,131,
5578,Jewel Master: Cradle of Athena,2010,5,218,E10+
5579,Casper: Friends Around the World,2000,9,281,
5580,Jurassic Park III: Island Attack,2001,11,15,E
5581,Project X Zone 2: Brave New World,2015,4,26,
5582,Star Trek: Legacy,2006,8,6,E10+
5583,Disgaea DS,2008,4,16,T
5584,GameBoy Wars,1991,12,1,
5585,Amplitude,2003,6,4,T
5586,AirForce Delta Storm,2001,7,15,E
5587,NBA Live 16,2015,1,7,E
5588,Fear Effect 2: Retro Helix,2001,9,22,M
5589,Mahjong: Journey Quest for Tikal,2008,5,145,E
5590,International Superstar Soccer 2000 (JP weekly sales),1999,1,15,
5591,Chocobo no Fushigi Dungeon for WonderSwan,1999,4,26,
5592,Klonoa: Door to Phantomile,1997,2,4,
5593,Ringling Bros. and Barnum & Bailey Circus,2009,9,3,
5594,Vietcong: Purple Haze,2004,7,216,M
5595,Atari Anniversary Advance,2002,6,11,E
